TIME,POSITION,VELOCITY
0.636,-2.36917,-2.35107,5,1
0.637,-2.37151,-2.34424,5,1
0.638,-2.37385,-2.33743,5,1
0.639,-2.37618,-2.33064,5,1
0.64,-2.3785,-2.32386,5,1
0.641,-2.38082,-2.3171,5,1
0.642,-2.38313,-2.31035,5,1
0.643,-2.38543,-2.30362,5,1
0.644,-2.38773,-2.29691,5,1
0.645,-2.39002,-2.29021,5,1
0.646,-2.3923,-2.28353,5,1
0.647,-2.39458,-2.27687,5,1
0.648,-2.39685,-2.27022,5,1
0.649,-2.39911,-2.26359,5,1
0.65,-2.40137,-2.25697,5,1
0.651,-2.40362,-2.25037,5,1
0.652,-2.40587,-2.24379,5,1
0.653,-2.4081,-2.23723,5,1
0.654,-2.41033,-2.23068,5,1
0.655,-2.41256,-2.22414,5,1
0.656,-2.41478,-2.21763,5,1
0.657,-2.41699,-2.21112,5,1
0.658,-2.41919,-2.20464,5,1
0.659,-2.42139,-2.19817,5,1
0.66,-2.42358,-2.19172,5,1
0.661,-2.42577,-2.18528,5,1
0.662,-2.42795,-2.17886,5,1
0.663,-2.43012,-2.17246,5,1
0.664,-2.43228,-2.16607,5,1
0.665,-2.43444,-2.1597,5,1
0.666,-2.4366,-2.15334,5,1
0.667,-2.43874,-2.147,5,1
0.668,-2.44088,-2.14068,5,1
0.669,-2.44302,-2.13437,5,1
0.67,-2.44515,-2.12808,5,1
0.671,-2.44727,-2.1218,5,1
0.672,-2.44938,-2.11554,5,1
0.673,-2.45149,-2.1093,5,1
0.674,-2.4536,-2.10307,5,1
0.675,-2.45569,-2.09686,5,1
0.676,-2.45778,-2.09066,5,1
0.677,-2.45987,-2.08448,5,1
0.678,-2.46195,-2.07832,5,1
0.679,-2.46402,-2.07217,5,1
0.68,-2.46609,-2.06603,5,1
0.681,-2.46815,-2.05992,5,1
0.682,-2.4702,-2.05382,5,1
0.683,-2.47225,-2.04773,5,1
0.684,-2.47429,-2.04166,5,1
0.685,-2.47632,-2.03561,5,1
0.686,-2.47835,-2.02957,5,1
0.687,-2.48038,-2.02354,5,1
0.688,-2.48239,-2.01754,5,1
0.689,-2.48441,-2.01155,5,1
0.69,-2.48641,-2.00557,5,1
0.691,-2.48841,-1.99961,5,1
0.692,-2.4904,-1.99366,5,1
0.693,-2.49239,-1.98773,5,1
0.694,-2.49437,-1.98182,5,1
0.695,-2.49635,-1.97592,5,1
0.696,-2.49832,-1.97004,5,1
0.697,-2.50028,-1.96417,5,1
0.698,-2.50224,-1.95832,5,1
0.699,-2.5042,-1.95248,5,1
0.7,-2.50614,-1.94666,5,1
0.701,-2.50808,-1.94085,5,1
0.702,-2.51002,-1.93506,5,1
0.703,-2.51195,-1.92929,5,1
0.704,-2.51387,-1.92352,5,1
0.705,-2.51579,-1.91778,5,1
0.706,-2.5177,-1.91205,5,1
0.707,-2.51961,-1.90633,5,1
0.708,-2.52151,-1.90063,5,1
0.709,-2.5234,-1.89495,5,1
0.71,-2.52529,-1.88928,5,1
0.711,-2.52718,-1.88363,5,1
